id_operacion,fecha_separacion,proyecto,asesor,medio_captacion,canal_agrupado,tipo_unidad,dormitorios,precio_departamento,dias_en_tuberia,tiene_cuota_inicial,cambios_unidad,interacciones_ult_7d,descuento_pct,caida_30d
OP-001892,2025-11-09,Proyecto Faro,Asesor Digital,web,digital,departamento,3,644808.0,30,True,0,3,0.0256,1
OP-001893,2025-05-30,Proyecto Duna,Asesor Este,facebook,digital,departamento,2,473659.0,22,False,0,2,0.0203,1
OP-001894,2026-01-12,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,1,314373.0,42,True,2,3,0.025,0
OP-001895,2025-03-11,Proyecto Bruma,Asesora Premium,referido,tradicional,departamento,3,546425.0,28,True,0,3,0.0377,1
OP-001896,2025-09-13,Proyecto Aurora,Asesor Norte,feria,feria,departamento,2,453003.0,17,False,0,1,0.026,0
OP-001897,2025-04-09,Proyecto Ébano,Asesor Digital,feria,feria,departamento,2,481315.0,16,False,0,3,0.013,0
OP-001898,2025-12-08,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,3,484882.0,46,True,0,4,0.0157,0
OP-001899,2025-05-22,Proyecto Aurora,Asesora Premium,referido,tradicional,departamento,3,644964.0,12,True,0,1,0.0248,0
OP-001900,2025-05-06,Proyecto Aurora,Asesor Este,feria,feria,departamento,2,446560.0,46,False,0,1,0.0082,1
OP-001901,2025-05-14,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,2,455744.0,25,True,0,2,0.031,0
OP-001902,2026-03-02,Proyecto Aurora,Asesor Este,sala de ventas,tradicional,departamento,2,397937.0,6,True,0,2,0.0107,0
OP-001903,2026-03-27,Proyecto Granito,Asesor Este,sala de ventas,tradicional,departamento,2,574390.0,48,True,0,3,0.0078,1
OP-001904,2025-04-18,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,2,388586.0,12,True,0,1,0.0825,0
OP-001905,2025-03-23,Proyecto Duna,Asesor Centro,sala de ventas,tradicional,departamento,3,618369.0,13,True,0,3,0.0599,0
OP-001906,2025-11-04,Proyecto Cobalto,Asesor Digital,web,digital,departamento,2,451899.0,21,False,0,2,0.0276,0
OP-001907,2025-11-30,Proyecto Cobalto,Asesora Premium,whatsapp,digital,departamento,2,455102.0,23,True,1,0,0.0403,0
OP-001908,2026-03-11,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,1,284304.0,30,False,1,3,0.0434,1
OP-001909,2026-03-04,Proyecto Faro,Asesor Norte,web,digital,departamento,3,600882.0,46,True,0,1,0.0236,0
OP-001910,2026-02-17,Proyecto Granito,Asesor Norte,sala de ventas,tradicional,departamento,2,532485.0,45,True,0,2,0.0301,0
OP-001911,2025-01-23,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,2,472942.0,16,True,0,7,0.0203,0
OP-001912,2025-01-27,Proyecto Aurora,Asesor Centro,feria,feria,departamento,2,416792.0,16,True,0,1,0.0476,0
OP-001913,2025-04-08,Proyecto Granito,Asesora Sur,facebook,digital,departamento,1,411999.0,43,True,0,1,0.0478,1
OP-001914,2025-07-10,Proyecto Duna,Asesor Digital,whatsapp,digital,departamento,3,659865.0,10,True,0,0,0.0531,1
OP-001915,2026-01-20,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,3,483555.0,25,True,1,2,0.0298,1
OP-001916,2026-03-20,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,2,471655.0,59,True,0,1,0.064,1
OP-001917,2026-01-09,Proyecto Ébano,Asesor Centro,facebook,digital,departamento,2,455707.0,18,True,1,1,0.0236,0
OP-001918,2026-03-19,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,3,565102.0,7,True,0,2,0.0618,0
OP-001919,2025-07-13,Proyecto Duna,Asesor Norte,portal inmobiliario,digital,departamento,2,510356.0,12,True,0,5,0.0167,0
OP-001920,2025-11-27,Proyecto Horizonte,Asesor Este,web,digital,departamento,3,629011.0,13,True,0,0,0.0016,1
OP-001921,2025-03-12,Proyecto Duna,Asesor Este,facebook,digital,departamento,1,314076.0,11,True,1,1,0.0615,0
OP-001922,2025-02-26,Proyecto Bruma,Asesor Este,referido,tradicional,departamento,1,429836.0,20,False,0,2,0.0369,1
OP-001923,2026-03-06,Proyecto Cobalto,Asesora Oeste,web,digital,departamento,2,534605.0,87,False,1,1,0.0343,1
OP-001924,2025-07-30,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,1,262723.0,34,True,0,0,0.0185,1
OP-001925,2026-01-14,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,2,390906.0,21,True,0,1,0.0098,0
OP-001926,2026-05-15,Proyecto Aurora,Asesor Centro,sala de ventas,tradicional,departamento,3,607640.0,23,True,0,2,0.0115,0
OP-001927,2025-10-26,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,1,353332.0,14,True,0,1,0.0275,0
OP-001928,2025-02-25,Proyecto Ébano,Asesora Sur,facebook,digital,departamento,2,590532.0,23,False,1,1,0.0223,1
OP-001929,2025-12-08,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,3,608899.0,57,True,0,0,0.0,0
OP-001930,2026-02-21,Proyecto Cobalto,Asesor Este,sala de ventas,tradicional,departamento,3,615471.0,25,False,0,2,0.0555,1
OP-001931,2025-05-24,Proyecto Ébano,Asesor Este,facebook,digital,departamento,2,451798.0,45,True,0,4,0.0174,0
OP-001932,2025-08-06,Proyecto Ébano,Asesor Norte,facebook,digital,departamento,1,420029.0,41,False,0,1,0.0473,0
OP-001933,2025-11-23,Proyecto Faro,Asesor Este,sala de ventas,tradicional,departamento,2,449833.0,85,False,1,1,0.0123,1
OP-001934,2026-01-23,Proyecto Faro,Asesora Oeste,portal inmobiliario,digital,departamento,2,591788.0,41,False,0,2,0.0278,0
OP-001935,2025-04-05,Proyecto Ébano,Asesor Centro,referido,tradicional,departamento,3,646218.0,81,False,0,1,0.0425,1
OP-001936,2025-01-29,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,2,414634.0,47,True,0,3,0.04,0
OP-001937,2025-11-28,Proyecto Cobalto,Asesora Sur,referido,tradicional,departamento,1,413257.0,30,True,1,2,0.0202,0
OP-001938,2025-01-06,Proyecto Duna,Asesora Oeste,facebook,digital,departamento,3,734284.0,13,True,0,4,0.0342,0
OP-001939,2025-08-24,Proyecto Bruma,Asesor Norte,portal inmobiliario,digital,departamento,2,460031.0,45,False,1,1,0.0372,1
OP-001940,2025-06-06,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,1,375273.0,48,False,1,0,0.0223,1
OP-001941,2025-08-17,Proyecto Bruma,Asesor Centro,referido,tradicional,departamento,2,448249.0,48,True,1,0,0.005,0
OP-001942,2026-03-29,Proyecto Cobalto,Asesor Digital,portal inmobiliario,digital,departamento,3,603694.0,1,True,0,1,0.0138,0
OP-001943,2026-05-02,Proyecto Cobalto,Asesor Centro,feria,feria,departamento,3,516102.0,17,True,0,0,0.0182,0
OP-001944,2025-12-20,Proyecto Aurora,Asesora Sur,feria,feria,departamento,2,459971.0,34,True,0,4,0.0255,0
OP-001945,2025-07-13,Proyecto Faro,Asesor Digital,sala de ventas,tradicional,departamento,3,637397.0,18,True,0,2,0.0537,0
OP-001946,2025-11-15,Proyecto Horizonte,Asesora Oeste,sala de ventas,tradicional,departamento,2,642945.0,16,True,0,1,0.0413,0
OP-001947,2025-03-14,Proyecto Bruma,Asesora Premium,web,digital,departamento,2,373275.0,14,True,1,0,0.0103,0
OP-001948,2026-06-03,Proyecto Horizonte,Asesora Sur,facebook,digital,departamento,2,528551.0,6,True,0,1,0.0581,0
OP-001949,2026-03-31,Proyecto Aurora,Asesor Centro,web,digital,departamento,1,415846.0,32,True,0,5,0.0236,0
OP-001950,2025-06-30,Proyecto Horizonte,Asesor Norte,feria,feria,departamento,2,530703.0,15,True,0,6,0.0371,0
OP-001951,2025-01-13,Proyecto Horizonte,Asesor Centro,facebook,digital,departamento,3,649576.0,18,True,0,2,0.0081,1
OP-001952,2026-03-19,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,1,299171.0,21,True,0,1,0.0169,0
OP-001953,2025-01-16,Proyecto Faro,Asesor Digital,referido,tradicional,departamento,3,583707.0,36,False,0,0,0.0437,0
OP-001954,2025-02-27,Proyecto Horizonte,Asesor Norte,facebook,digital,departamento,2,443578.0,29,False,0,2,0.0092,0
OP-001955,2025-01-04,Proyecto Granito,Asesor Centro,web,digital,departamento,2,497393.0,28,True,0,3,0.026,0
OP-001956,2025-03-30,Proyecto Horizonte,Asesor Norte,feria,feria,departamento,1,374585.0,3,False,0,1,0.0335,1
OP-001957,2026-04-23,Proyecto Duna,Asesor Centro,referido,tradicional,departamento,1,387492.0,46,False,2,2,0.0066,1
OP-001958,2025-09-06,Proyecto Aurora,Asesora Oeste,web,digital,departamento,1,301678.0,68,False,1,1,0.0,1
OP-001959,2025-03-28,Proyecto Granito,Asesor Digital,referido,tradicional,departamento,2,505622.0,28,True,0,4,0.0413,0
OP-001960,2026-05-14,Proyecto Ébano,Asesor Centro,web,digital,departamento,3,598129.0,10,True,0,0,0.0765,0
OP-001961,2025-08-05,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,3,620351.0,16,False,0,2,0.0333,0
OP-001962,2026-01-01,Proyecto Cobalto,Asesor Norte,web,digital,departamento,1,339931.0,10,True,0,0,0.0367,0
OP-001963,2025-10-11,Proyecto Duna,Asesor Centro,web,digital,departamento,1,322602.0,63,True,2,1,0.0091,0
OP-001964,2025-02-28,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,1,349717.0,18,True,0,2,0.0515,0
OP-001965,2026-01-05,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,3,693712.0,29,True,1,3,0.0182,0
OP-001966,2026-05-12,Proyecto Aurora,Asesor Centro,portal inmobiliario,digital,departamento,1,352066.0,21,True,0,2,0.0459,0
OP-001967,2026-05-23,Proyecto Ébano,Asesora Sur,sala de ventas,tradicional,departamento,1,359460.0,35,False,0,2,0.0359,0
OP-001968,2026-02-03,Proyecto Granito,Asesora Sur,web,digital,departamento,2,525227.0,12,True,1,1,0.0364,0
OP-001969,2025-12-15,Proyecto Cobalto,Asesor Norte,whatsapp,digital,departamento,2,371215.0,28,True,0,2,0.0357,1
OP-001970,2026-01-19,Proyecto Duna,Asesor Este,portal inmobiliario,digital,departamento,1,373333.0,18,False,0,2,0.0351,0
OP-001971,2026-05-19,Proyecto Bruma,Asesora Sur,facebook,digital,departamento,3,564981.0,50,True,0,2,0.0301,0
OP-001972,2025-10-14,Proyecto Horizonte,Asesor Norte,referido,tradicional,departamento,1,377660.0,3,True,0,4,0.0424,0
OP-001973,2026-04-17,Proyecto Faro,Asesora Oeste,whatsapp,digital,departamento,1,363635.0,19,False,1,4,0.0119,1
OP-001974,2025-07-24,Proyecto Cobalto,Asesora Sur,referido,tradicional,departamento,1,346437.0,47,False,0,1,0.0207,1
OP-001975,2025-06-14,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,2,514585.0,43,False,0,2,0.0514,1
OP-001976,2025-02-27,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,3,647063.0,7,True,1,3,0.0281,0
OP-001977,2025-08-29,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,2,432953.0,40,True,0,0,0.0191,1
OP-001978,2025-11-19,Proyecto Horizonte,Asesor Digital,facebook,digital,departamento,3,630506.0,12,False,0,2,0.0436,1
OP-001979,2025-07-31,Proyecto Faro,Asesora Oeste,sala de ventas,tradicional,departamento,2,492908.0,14,False,0,1,0.0401,0
OP-001980,2025-03-08,Proyecto Bruma,Asesor Digital,facebook,digital,departamento,3,631525.0,45,True,0,4,0.0016,0
OP-001981,2025-08-18,Proyecto Granito,Asesor Digital,feria,feria,departamento,3,655003.0,19,False,0,3,0.0381,0
OP-001982,2025-11-03,Proyecto Cobalto,Asesor Digital,facebook,digital,departamento,2,489103.0,6,True,0,2,0.0275,0
OP-001983,2025-03-03,Proyecto Granito,Asesora Oeste,portal inmobiliario,digital,departamento,3,676494.0,9,True,0,3,0.0378,0
OP-001984,2025-10-08,Proyecto Bruma,Asesor Este,web,digital,departamento,2,439197.0,25,True,0,0,0.0252,0
OP-001985,2025-07-18,Proyecto Ébano,Asesora Premium,whatsapp,digital,departamento,3,698014.0,18,True,0,2,0.0334,0
OP-001986,2025-11-07,Proyecto Horizonte,Asesor Norte,portal inmobiliario,digital,departamento,1,428904.0,18,False,0,1,0.0,0
OP-001987,2025-01-04,Proyecto Bruma,Asesora Premium,facebook,digital,departamento,2,424925.0,34,True,0,0,0.0089,0
OP-001988,2026-03-06,Proyecto Ébano,Asesor Este,web,digital,departamento,2,495370.0,30,False,2,1,0.0383,1
OP-001989,2025-07-27,Proyecto Horizonte,Asesor Norte,sala de ventas,tradicional,departamento,3,726756.0,19,True,0,4,0.0722,0
OP-001990,2025-08-02,Proyecto Aurora,Asesora Sur,whatsapp,digital,departamento,3,551617.0,44,False,1,0,0.0316,1
OP-001991,2025-02-27,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,2,512226.0,35,True,1,0,0.0125,0
OP-001992,2025-08-16,Proyecto Ébano,Asesor Norte,web,digital,departamento,3,588606.0,29,False,0,2,0.0274,1
OP-001993,2025-07-26,Proyecto Bruma,Asesor Centro,portal inmobiliario,digital,departamento,3,544888.0,16,True,0,3,0.0089,0
OP-001994,2025-02-01,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,2,496278.0,48,False,0,2,0.0475,1
OP-001995,2025-10-28,Proyecto Cobalto,Asesora Premium,portal inmobiliario,digital,departamento,1,320932.0,18,True,0,2,0.0259,0
OP-001996,2025-05-30,Proyecto Faro,Asesora Oeste,sala de ventas,tradicional,departamento,1,450240.0,19,True,0,2,0.044,1
OP-001997,2025-07-05,Proyecto Bruma,Asesora Premium,facebook,digital,departamento,1,376339.0,64,False,0,3,0.0222,1
OP-001998,2025-02-12,Proyecto Bruma,Asesor Este,referido,tradicional,departamento,1,308952.0,12,True,0,3,0.0456,0
OP-001999,2025-11-29,Proyecto Granito,Asesor Norte,facebook,digital,departamento,3,643071.0,12,False,2,2,0.0,0
OP-002000,2025-03-15,Proyecto Duna,Asesora Sur,referido,tradicional,departamento,1,350817.0,20,True,0,0,0.0254,0
OP-002001,2025-11-06,Proyecto Granito,Asesor Centro,portal inmobiliario,digital,departamento,3,666194.0,10,True,0,0,0.0347,0
OP-002002,2025-08-10,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,587829.0,10,False,0,6,0.0202,0
OP-002003,2026-01-22,Proyecto Horizonte,Asesora Sur,referido,tradicional,departamento,2,523611.0,63,False,2,4,0.0315,0
OP-002004,2025-07-31,Proyecto Ébano,Asesor Este,portal inmobiliario,digital,departamento,1,422358.0,20,True,0,2,0.0312,0
OP-002005,2025-12-07,Proyecto Aurora,Asesor Digital,feria,feria,departamento,2,461344.0,30,True,2,0,0.0439,1
OP-002006,2026-05-02,Proyecto Granito,Asesora Premium,sala de ventas,tradicional,departamento,2,533323.0,7,False,1,2,0.0362,0
OP-002007,2025-05-15,Proyecto Duna,Asesor Este,whatsapp,digital,departamento,2,486914.0,11,True,0,1,0.0321,0
OP-002008,2025-03-04,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,1,297842.0,69,False,0,0,0.0408,1
OP-002009,2025-11-12,Proyecto Aurora,Asesor Este,referido,tradicional,departamento,3,593433.0,10,True,0,1,0.0006,0
OP-002010,2025-03-19,Proyecto Ébano,Asesora Oeste,referido,tradicional,departamento,1,377119.0,30,True,0,0,0.0115,0
OP-002011,2025-04-25,Proyecto Aurora,Asesora Oeste,feria,feria,departamento,2,410236.0,1,True,0,0,0.0001,0
OP-002012,2026-01-26,Proyecto Bruma,Asesora Sur,sala de ventas,tradicional,departamento,2,527780.0,7,True,0,2,0.0349,0
OP-002013,2025-12-23,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,1,350446.0,19,True,0,1,0.0324,0
OP-002014,2025-01-12,Proyecto Cobalto,Asesora Oeste,feria,feria,departamento,3,586455.0,43,True,0,0,0.0499,0
OP-002015,2025-11-03,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,1,442703.0,24,False,0,0,0.0313,0
OP-002016,2025-12-05,Proyecto Duna,Asesora Sur,facebook,digital,departamento,3,510016.0,21,True,1,4,0.0136,0
OP-002017,2025-06-17,Proyecto Bruma,Asesor Este,web,digital,departamento,3,657005.0,37,False,0,4,0.0274,0
OP-002018,2026-01-24,Proyecto Aurora,Asesora Sur,web,digital,departamento,2,411590.0,28,True,1,3,0.0,1
OP-002019,2026-01-10,Proyecto Ébano,Asesora Sur,sala de ventas,tradicional,departamento,2,519634.0,5,True,0,2,0.0177,1
OP-002020,2025-11-24,Proyecto Cobalto,Asesor Centro,facebook,digital,departamento,1,336656.0,23,True,0,1,0.0,0
OP-002021,2025-05-11,Proyecto Ébano,Asesor Este,whatsapp,digital,departamento,3,572235.0,17,True,1,1,0.0309,0
OP-002022,2025-05-30,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,2,532264.0,20,True,0,2,0.02,0
OP-002023,2025-10-12,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,1,447092.0,16,True,0,1,0.0226,0
OP-002024,2025-02-23,Proyecto Bruma,Asesora Sur,sala de ventas,tradicional,departamento,2,459833.0,23,True,0,1,0.0082,0
OP-002025,2025-08-02,Proyecto Cobalto,Asesora Sur,facebook,digital,departamento,1,387451.0,31,False,0,3,0.013,1
OP-002026,2026-06-01,Proyecto Cobalto,Asesor Digital,whatsapp,digital,departamento,2,487135.0,8,True,1,4,0.0375,0
OP-002027,2025-11-30,Proyecto Faro,Asesora Oeste,facebook,digital,departamento,2,615178.0,14,True,1,1,0.0,0
OP-002028,2026-03-23,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,1,252777.0,36,True,0,2,0.0341,0
OP-002029,2025-06-18,Proyecto Duna,Asesor Este,referido,tradicional,departamento,3,631742.0,39,True,1,1,0.0104,0
OP-002030,2026-01-15,Proyecto Duna,Asesora Oeste,sala de ventas,tradicional,departamento,1,341008.0,57,False,0,2,0.0,0
OP-002031,2026-01-18,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,2,330422.0,24,False,0,4,0.0471,0
OP-002032,2025-04-08,Proyecto Duna,Asesora Oeste,whatsapp,digital,departamento,2,476171.0,13,False,0,2,0.0489,0
OP-002033,2025-04-25,Proyecto Cobalto,Asesor Centro,web,digital,departamento,3,700643.0,14,True,0,1,0.0153,0
OP-002034,2025-08-13,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,2,447917.0,24,True,1,4,0.0151,0
OP-002035,2025-11-28,Proyecto Aurora,Asesora Premium,facebook,digital,departamento,3,618492.0,11,False,0,2,0.0205,1
OP-002036,2026-01-05,Proyecto Faro,Asesora Oeste,sala de ventas,tradicional,departamento,2,585927.0,55,False,0,1,0.0104,1
OP-002037,2026-05-23,Proyecto Horizonte,Asesor Digital,sala de ventas,tradicional,departamento,3,658302.0,16,True,1,1,0.0136,1
OP-002038,2025-02-22,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,1,351625.0,50,True,0,1,0.0331,1
OP-002039,2025-11-30,Proyecto Duna,Asesor Este,referido,tradicional,departamento,3,516604.0,10,False,0,0,0.0623,0
OP-002040,2026-05-13,Proyecto Faro,Asesora Premium,feria,feria,departamento,1,365611.0,20,False,0,0,0.0186,0
OP-002041,2025-03-30,Proyecto Bruma,Asesor Digital,portal inmobiliario,digital,departamento,3,636885.0,18,True,0,2,0.0434,0
OP-002042,2026-05-12,Proyecto Faro,Asesora Sur,sala de ventas,tradicional,departamento,3,638337.0,7,True,0,0,0.0314,0
OP-002043,2026-03-14,Proyecto Ébano,Asesor Digital,portal inmobiliario,digital,departamento,2,528204.0,19,False,0,1,0.0,1
OP-002044,2025-03-20,Proyecto Horizonte,Asesora Sur,referido,tradicional,departamento,2,551324.0,27,False,0,1,0.0246,0
OP-002045,2025-04-21,Proyecto Horizonte,Asesor Este,facebook,digital,departamento,2,664560.0,3,True,0,3,0.0223,0
OP-002046,2025-04-13,Proyecto Aurora,Asesor Este,portal inmobiliario,digital,departamento,1,321321.0,33,True,0,1,0.0514,1
OP-002047,2025-02-17,Proyecto Cobalto,Asesor Este,sala de ventas,tradicional,departamento,3,687298.0,29,True,0,3,0.0521,0
OP-002048,2025-07-09,Proyecto Duna,Asesor Digital,referido,tradicional,departamento,3,618343.0,23,False,0,3,0.0318,0
OP-002049,2025-08-18,Proyecto Aurora,Asesora Premium,web,digital,departamento,2,553181.0,38,False,0,2,0.0469,1
OP-002050,2025-08-23,Proyecto Bruma,Asesora Premium,facebook,digital,departamento,1,289626.0,39,True,0,2,0.0224,0
OP-002051,2026-03-10,Proyecto Horizonte,Asesora Sur,portal inmobiliario,digital,departamento,3,669156.0,107,True,1,0,0.0451,1
OP-002052,2025-08-18,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,1,323347.0,7,True,0,4,0.0268,0
OP-002053,2025-04-10,Proyecto Cobalto,Asesora Oeste,feria,feria,departamento,2,491671.0,60,True,2,1,0.0448,1
OP-002054,2025-12-24,Proyecto Granito,Asesor Centro,sala de ventas,tradicional,departamento,1,484231.0,44,True,0,4,0.0466,1
OP-002055,2025-11-30,Proyecto Bruma,Asesor Centro,sala de ventas,tradicional,departamento,1,377835.0,29,True,0,4,0.0379,1
OP-002056,2025-09-02,Proyecto Cobalto,Asesor Centro,facebook,digital,departamento,1,436121.0,10,True,0,2,0.0117,0
OP-002057,2025-12-01,Proyecto Horizonte,Asesor Centro,portal inmobiliario,digital,departamento,2,507138.0,17,False,0,1,0.0174,1
OP-002058,2025-04-06,Proyecto Cobalto,Asesora Oeste,sala de ventas,tradicional,departamento,2,438744.0,15,True,0,1,0.0385,0
OP-002059,2026-02-10,Proyecto Aurora,Asesor Centro,portal inmobiliario,digital,departamento,2,460886.0,21,False,0,2,0.0411,1
OP-002060,2025-05-16,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,3,572874.0,37,True,1,4,0.0279,0
OP-002061,2025-01-25,Proyecto Horizonte,Asesor Este,facebook,digital,departamento,3,648778.0,53,True,2,1,0.0194,1
OP-002062,2025-08-02,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,1,304275.0,71,False,0,3,0.0284,1
OP-002063,2025-05-05,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,1,446926.0,17,True,1,1,0.02,0
OP-002064,2025-09-28,Proyecto Aurora,Asesor Este,whatsapp,digital,departamento,2,440044.0,26,False,0,0,0.0201,0
OP-002065,2025-08-30,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,562434.0,12,True,0,0,0.0603,0
OP-002066,2026-04-25,Proyecto Horizonte,Asesor Centro,web,digital,departamento,2,544701.0,46,False,0,0,0.0164,1
OP-002067,2025-08-05,Proyecto Duna,Asesora Sur,referido,tradicional,departamento,1,416664.0,30,True,0,1,0.0341,1
OP-002068,2025-02-20,Proyecto Horizonte,Asesora Oeste,referido,tradicional,departamento,3,689674.0,20,True,1,2,0.0278,0
OP-002069,2025-09-24,Proyecto Bruma,Asesora Premium,web,digital,departamento,1,311665.0,6,True,1,4,0.0029,1
